x_1_2,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9
9685,,6,,,,,,
NAME,,DESCRIPTION,parental,parental2,lm21,lm22,lm23,lm24
218556_at,'OXSM',na,1011.8,1110.9,1444.5,1478.9,1578.9,1558
218557_at,'MFF',na,1207.5,1082.7,848.6,868.9,751.8,915.3
218558_s_at,'RPP25',na,1184.9,1333.7,1018.7,1045.2,983.5,1029.1
218561_s_at,'TEFM',na,1086.9,1024.6,1093.8,1003.4,1074.2,1153.7
218563_at,'PBK',na,1479,1167.8,869.2,1107.6,1167,1061.8
218564_at,'DBR1',na,370.5,335,418.5,403.4,378.7,403.3
218565_at,'PITPNC1',na,196,242.8,300.9,520.6,410.1,431.4
218566_s_at,'SYNJ2BP',na,634.6,560,1240,966.9,747,1380
218567_x_at,'KLHL2',na,1026.9,1009.6,554.9,663.2,829.7,657.3
218568_at,'NAA15',na,263.4,323.4,301.7,288.3,272.1,367.5
218570_at,'CKLF /// CKLF-CMTM1',na,232.2,320.8,265.8,176.9,231.4,222.9
218571_s_at,'MRPL11',na,338.9,404.9,336.9,470.4,361,365.9
218572_at,'ZNF562',na,133.4,183.3,204.5,230.2,186.3,182.1
218574_s_at,'ATG2B',na,207.8,223.4,315.5,306.1,363.7,376.1
218575_at,'PDLIM2',na,565.8,426.3,492.3,321.6,399.2,439.4
218576_s_at,'DNAAF2',na,601.6,658.7,477.4,619.4,656.2,750.2
218577_at,'TFB1M',na,526.7,573.6,671,594.7,576.9,798.2
218578_at,'UBTD1',na,442.9,519.2,511,602.4,568.7,700.8
218580_x_at,'IFT74',na,2184,2375.2,2665.5,3430.9,3026.3,3348.7
218581_at,'SLC41A3',na,1271.1,1279,1156,966.2,1207,927.4
218582_at,'C2orf47',na,773.8,940.3,849.4,500.2,846.8,890
218583_s_at,'BRIX1',na,669.9,482.1,462.2,497.3,483.1,553.2
218585_s_at,'QTRTD1',na,1377.5,1405.6,1411.9,1808.3,1631.8,1765.5
218586_at,'PEX26',na,761,690.4,741.4,752.3,812,827.1
218588_s_at,'TMEM231',na,254.4,262.6,311.9,233.5,293.8,126
218589_at,'TIMM22',na,52.1,59.1,110.4,101.6,95,81.8
218590_at,'SIRT5',na,240.7,233.7,268.3,162.4,165.4,329.1
218592_s_at,'ZBTB7A',na,866.2,1298.1,1088.7,954,877.7,992.6
218593_at,'FBXL6',na,485,576.2,575.9,347,217.1,675.7
218594_at,'UBAP2',na,495.9,556.9,482.9,467.7,466.1,644.8
218595_s_at,'WDR70',na,565.7,653.9,778.4,730.5,612.9,905.5
218597_s_at,'GTF3C4',na,1784.1,2602.7,1686.2,2046.6,1704.4,2709.1
218598_at,'FASTKD3',na,189.4,153.9,186.6,168.3,180.8,189.2
218602_s_at,'TWSG1',na,27,33.8,55.1,57.9,42.5,68.7
218603_at,'RHBDF2',na,529.9,466.6,527.9,572.8,606.8,449.2
218604_at,'EMC9',na,236.5,301.6,378.6,312.8,453.3,271
218605_at,'SRR',na,821.2,813.5,858.3,855.5,717,778.2
218606_at,'TMBIM4',na,1331.3,1418.3,1635.3,1192.3,1434.9,1638.4
218607_s_at,'EDC3',na,1109.1,1014.4,945.8,756.6,897.7,962.7
218608_at,'RAB8B',na,366.4,382.1,521.1,684.5,641.9,616.8
218610_s_at,'HSPA14',na,42.3,51.1,33.4,59,54.8,34
218611_at,'NT5C',na,2097.7,2512.6,2199.4,2661,2466.3,2127
218612_s_at,'SLC39A4',na,385.2,387,444.5,405.7,329,342.3
218613_at,'NARS2',na,320.8,216.5,225.7,263.6,320.1,221.5
218614_at,'TMEM160',na,175.1,147.9,289.5,244.1,273.7,199.6
218615_s_at,'MRPS22',na,366.5,325.7,270.4,268.8,325,272.2
218616_at,'ZBTB38',na,332.5,299,495,462.1,370,541.8
218617_at,'CDK12',na,340.4,359.5,433.5,426.9,464.6,526.3
218618_s_at,'ZNF331',na,726.4,779.3,822.6,743.2,682.3,866.5
218619_s_at,'SLCO3A1',na,1023,811.8,875,871.6,955.2,544.5
218622_at,'TGS1',na,1068.7,1077.2,1033,1151.2,1147.2,1437.2
218624_s_at,'EGLN3',na,417.2,345.5,497.5,564,618,408.5
218626_at,'SCRN3',na,263.9,254,251.5,255.7,223.2,272.6
218627_at,'PHACTR4',na,623,454,429,319.5,402.4,468.5
218628_at,'ZNF654',na,1001.8,846.7,1055.2,1157.4,1177.4,934.2
218630_at,'MRPL46',na,157.2,129.2,131,156,171.4,224.3
218631_at,'OGFOD2',na,933.7,796.1,436,471.7,674.3,714.8
218632_at,'THUMPD2',na,544.7,615.1,436.4,493.9,416.6,582.7
218633_x_at,'TMEM185B',na,1160.4,1204.1,1075.3,1180.1,1112.4,1292.4
218636_s_at,'SPHK1',na,371.6,645,528.4,620.5,479.4,474.4
218640_s_at,'TIPIN',na,305.5,245.2,449,409.6,425.5,477.9
218641_at,'ELP5',na,359.9,384.2,406,339.4,300,367.4
218643_s_at,'GLTP',na,155.4,238,314.2,241.3,273,195.1
218644_at,'PDCD5',na,646.5,661.3,898.6,728.6,855.7,825.5
218645_at,'CAAP1',na,178.2,251.2,249.2,168.1,165.8,142.4
218646_at,'MSRA',na,1047.2,1223.1,1406.2,1465.6,1499.4,1372.5
218647_s_at,'TRPV2',na,498.1,470.3,508.2,614.4,492.2,845.6
218648_at,'C1GALT1C1',na,1045.3,863.7,755,947.3,766.8,580.2
218649_x_at,'RBM15',na,579.4,527.6,660.6,791.7,883.4,892.1
218650_at,'KCNMB4',na,331.4,345.9,371.2,429.7,334.4,361.6
218651_s_at,'C3orf14',na,403.9,558.6,502.1,456.2,553.2,460.3
218652_s_at,'HEATR3',na,702,629.1,933.7,1029.5,1077.6,1006.9
218654_s_at,'OLA1',na,1374.9,1463.8,814.1,809.9,773.7,581
218655_s_at,'CENPQ',na,493.9,377.2,384.6,458,544.4,495
218656_s_at,'PCOLCE2',na,680.4,625.8,772,636.4,646.8,635.8
218658_s_at,'ZDHHC13',na,295.1,296.3,315.7,316.4,282.4,273.8
218659_at,'WDR44',na,1017.9,936.1,817.2,679.7,724.6,620.4
218662_s_at,'ECHDC3',na,1260.1,1324.6,1254.9,1917.3,1673.6,1894.6
218663_at,'TRMT12',na,837.3,1015.2,994.9,1554.8,1389.8,1359.7
218664_at,'RNF219',na,213.4,244.6,214.9,205,248.2,271.2
218666_s_at,'PDGFD',na,182.7,239.4,130,184.9,196.5,150
218667_at,'KIF15',na,933.2,822.8,675.6,622.3,653.5,407.8
218668_s_at,'PDSS2',na,378.5,270.1,580,633.8,490.5,312
218669_at,'MED31',na,763.5,926.3,958.4,1162.1,849.3,568.4
218670_at,'MYO19',na,181.4,154.1,212.5,257.7,223.6,272.7
218671_s_at,'MPP5',na,1374.7,1346.3,1393.1,1654,1607.5,1646.6
218673_s_at,'WRAP73',na,282.1,257.7,403.2,282,292.5,268.9
218674_at,'ATRAID',na,83.1,85.1,97.6,101.9,79,118.3
218676_s_at,'VANGL1',na,319.5,258,121.6,196.2,187.8,60.9
218679_s_at,'ARMCX5',na,1754.1,1489.2,1009.7,1268.4,1368.1,937.1
218680_x_at,'ASCC1',na,763.5,763.3,947.1,824.8,643,1294.7
218681_s_at,'LRRC49',na,724.4,615.4,465.6,381.9,515.7,612.7
218682_s_at,'CASD1',na,539.9,670.7,588.9,478.3,483.7,470.5
218683_at,'LRFN3',na,131.5,197.4,195.9,112.4,127.3,238.7
218684_at,'NUDT15',na,1037.5,888,602,628.2,517.2,789.4
218686_s_at,'EXOC2',na,320.8,455.6,454.8,716.7,713.3,660.1
218692_at,'DIABLO',na,99.6,92.6,213.5,179.8,206.4,310.9
218694_at,'NHLRC2',na,913.5,875.2,1333.9,921,1231.1,583.3
218695_at,'CHMP5',na,729.9,619.9,708.4,662,899,640.6
218696_at,'GTPBP1',na,263,206.8,194.7,173.6,175.3,195.7
218697_at,'NAA35',na,439.4,477.9,430.2,489.5,602.2,529.4
218698_at,'MTERF3',na,1110.7,1333.6,1041.1,1275,1232.8,1072.5
218699_at,'OTUB2',na,485.5,600.6,708,515.1,570.9,574.6
218700_s_at,'KLF2',na,221.3,255.5,190.7,220.6,176.5,213.5
218701_at,'IFT81',na,269.6,316.9,296.6,205.6,222.9,253.5
218703_at,'DPM3',na,153.5,120.1,141.3,127.4,123.6,201.5
218705_s_at,'ALG9',na,309.8,306,452.6,443.9,511.7,632.5
218706_s_at,'CEPT1',na,570.4,544.6,222.4,220.5,254,204.9
218708_at,'ZNF322',na,1197.2,1260.6,997.8,1110.4,1002.6,1054
218709_s_at,'NAA16',na,760,805.6,753.7,615.6,673.5,667.9
218710_at,'SERTAD3',na,661.7,691.4,655,536.1,523,550.7
218711_s_at,'FKBP14',na,237.8,256.2,180.7,176.7,240,127.5
218712_at,'PRR11',na,119.3,95.6,192.1,155.2,149.8,216.5
218713_at,'PGS1',na,369.9,335.4,438.1,384.7,414.6,521.8
218715_at,'COQ10B',na,964,1009.1,846.8,771,932.3,1095.5
218716_x_at,'LIN7C',na,570,599.6,755.1,847.5,783.3,916.8
218717_s_at,'DERL1',na,1244.1,1481.1,938.6,1450.3,1151.3,1081.2
218718_at,'TRIM68',na,3834,3790.6,3940.7,4963.8,4572.8,4532.5
218721_s_at,'SNIP1',na,240.2,288.1,295,314.7,225,365.6
218722_s_at,'TMEM45A',na,690,606.6,628.2,562.2,567,572
218724_s_at,'COA7',na,278.9,304,224.6,174,240.3,190.5
218725_at,'TTC33',na,728.5,619,546.5,572.9,517.8,586.7
218726_at,'AGO3',na,1329.1,1255.8,1833.4,2291.1,2136.5,1587.8
218728_s_at,'FAT4',na,1197.5,1117.3,947.6,1697.2,1498.7,1533.4
218729_at,'PXMP4',na,444.2,396.4,506.2,416.3,450.4,456.1
218732_at,'BCOR',na,1382.8,1290.3,1536.5,1301.4,1610.1,1701.1
218733_at,'ANKRD11',na,256.7,267.8,352.4,318.9,278.5,398.9
218734_at,'C1GALT1',na,545.2,516.1,384.3,433.2,423.7,404.7
218735_s_at,'TASP1',na,590.9,490.2,779.5,800.4,806,642
218737_at,'BCORL1',na,248.6,196.7,156.6,151.5,188.7,132
218738_s_at,'RIC8B',na,1082.2,1257.3,1237.7,1182.8,1041.2,1408.1
218739_at,'SLC35C2',na,538.1,571.5,555.4,441.2,525.2,591.9
218740_s_at,'TMEM70',na,1063.8,972.1,762.1,1050.4,1025.2,1163.9
218741_at,'C4orf19',na,610.3,601.7,623.2,622.2,706.9,591.6
218748_s_at,'RIN3',na,717.8,787.1,641.6,649.7,667.6,589.2
218750_at,'NSUN3',na,106.4,174.7,226.4,172.9,174.6,286.2
218751_s_at,'POLR3B',na,168,136.1,179.3,166.1,192.4,125.4
218753_at,'TMEM53',na,989.9,1308,1295.1,975.4,1102.2,986.5
218754_at,'GIN1',na,558.9,513.4,553.5,634.4,554.3,778.4
218755_at,'CCNJ',na,1443.7,1555.5,1576.2,2156.1,2060.9,1354.4
218756_s_at,'CENPO',na,310.4,333.8,150.9,104.9,141.8,132.5
218757_s_at,'TTC13',na,676.1,667.1,774.6,767.8,700.9,544.5
218761_at,'HCFC2',na,358.3,300.3,405.8,327.7,282.9,350.3
218763_at,'PSMD10',na,666.4,797.7,661.6,865.3,948.5,939.3
218766_s_at,'BBS10',na,327.6,249.2,239.2,236.2,277.2,251.4
218767_at,'NXN',na,502.6,540.1,608.8,785.5,680.7,599
218768_at,'DCLRE1B',na,1144.8,1180.5,1573.7,2044.5,1816.9,1974.1
218769_s_at,'CHIC2',na,131.9,152.7,206.5,175.8,166.4,126.9
218770_s_at,'SHCBP1',na,362.3,336,392.8,488.3,447.8,517.5
218771_at,'RAD54B',na,346.5,289.5,351.9,456,387.9,413.1
218772_x_at,'ZNF180',na,452.6,353.9,564.8,783.1,524.2,804.7
218773_s_at,'SOWAHC',na,2025.5,1997.3,1139.6,1216.5,1343.1,923.9
218774_at,'CLCF1',na,643.4,649.3,878.1,592.5,640.5,718.6
218776_s_at,'ENOX1',na,243.1,180.9,170.3,134.9,101.4,190.5
218777_at,'NEIL3',na,995.6,1113.8,1298.8,1536.2,1227.2,1288.1
218781_at,'RSRC1',na,580.4,530.1,470.4,296,386.5,518.4
218782_s_at,'DSN1',na,2203.6,1376.7,980.8,1137.7,1103.3,1706.5
218791_s_at,'PRDM10',na,150.7,135.9,227.8,178.3,154.1,240.4
218793_s_at,'WWC3',na,598.3,458.8,434.7,487.5,375.5,420.1
218794_s_at,'FJX1',na,346.4,410.3,392,392.2,406.2,346
218795_at,'C14orf169',na,865.6,842.6,768.9,856.6,871.7,497.6
218797_s_at,'PALB2',na,353.1,426.6,524.2,524.1,575.9,486.9
218799_at,'CEP72',na,451.6,367.3,319.8,431.6,451.5,521.5
218802_at,'WDR5B',na,1278.3,1146.2,1256,1200.3,1409.7,1513.3
218803_at,'GEMIN6',na,662.7,670.4,673.4,826.1,817.7,870
218809_at,'ZNF267',na,1271.8,1272.4,1541.2,1638.3,1680.1,1623.4
218812_s_at,'BORA',na,244.7,319.1,208.4,135.3,136.4,250.2
218813_s_at,'COX15',na,601.6,447.9,410.3,401.1,460.2,393.9
218815_s_at,'RTN3',na,290.5,253.3,379.6,319.4,336.2,365.4
218816_at,'NME7',na,332.9,369,167.1,134,215.8,147.7
218817_at,'CENPN',na,437.9,355.7,582.1,435.3,464,545.7
218819_at,'NRIP3',na,232.2,183.7,155.2,149.1,120.2,142.6
218823_s_at,'ATP13A3',na,494.3,489.4,515.4,635,600,736.1
218824_at,'SLC17A9',na,505.4,552,732,799.8,651.2,818.4
218826_at,'LINC00341 /// SYNE3',na,1420.4,1460.6,1449.8,1101.3,975,1557.1
218829_s_at,'CYP20A1',na,207.6,184.9,182.8,162.3,212.6,187.3
218830_at,'SLC35G2',na,1549.5,1628.6,2048.8,2146.7,1852.6,1445
218833_at,'KIF16B',na,87.9,156.4,124.2,69.5,161,156.7
218836_at,'ZNF12',na,1048.9,957.5,803.4,913.8,945.3,877.7
218838_s_at,'CADPS2',na,330.6,384.5,195.1,202.8,216.1,168.5
218841_at,'COG8 /// PDF',na,121.1,135.5,269.3,298,191.9,161.2
218842_at,'TSEN2',na,399,402.7,541,518.1,492.7,697.5
218845_at,'OGFRL1',na,616.8,529.3,612.6,584.4,727.1,498.6
218846_at,'NCAPG2',na,218.3,354.1,360.9,247.1,303.1,224.7
218847_at,'THAP10',na,1190.5,1353.2,1066.1,1033.3,1207.3,1748
218848_at,'RWDD1',na,574.2,729.7,479.9,551,568.5,590.9
218849_s_at,'---',na,863.4,899,747,672.9,588.4,701.4
218850_s_at,'TMEM50B',na,492.5,438,334.5,277.2,349.1,253.1
218852_at,'ZNF226',na,678.7,570.3,833.7,908.5,1025.1,936.3
218853_s_at,'ARHGEF28',na,946,1256.2,985.4,1355.2,1398.7,627.8
218854_at,'SIRT6',na,409.5,430.4,462.2,435.8,394,399.7
218855_at,'TOR4A',na,337,408.4,422.4,256.4,258.1,306
218856_at,'ACTR5',na,2649.7,3457.7,4410.3,6604.2,5425.1,5159.4
218859_s_at,'MAP7D3',na,544.6,624.9,767.2,753.6,645.7,943.4
218860_at,'ZNF767P',na,162.7,201,319.2,297.2,300.9,487.7
218866_s_at,'ZMAT3',na,633.9,684.9,713.8,655.2,749.2,968.9
218867_s_at,'FAM118A',na,611,684.7,588.5,534.2,510.2,523.2
218871_x_at,'LRP12',na,360.9,360.9,978,649.3,583.2,1102.5
218873_at,'TTPAL',na,228.2,254.2,303.9,290.9,295.1,264
218875_s_at,'CHST11',na,283.4,360.9,528.4,532.2,460.4,590.2
218877_s_at,'ZNF606',na,329.5,395.7,470.3,266.9,323.8,386.3
218878_s_at,'PARP6',na,379.1,313.4,323.7,212.6,246.2,365.3
218879_s_at,'DET1',na,187.8,136.3,163.2,150.5,175.9,120.6
218880_at,'CEP83',na,683.8,780.1,532.9,340.1,284.9,413.6
218882_s_at,'DEF8',na,907.4,929.6,714.1,799.5,608.1,1007.3
218883_s_at,'MREG',na,2290.4,2467.3,3256.9,3652,3856.3,3362.2
218884_s_at,'ALG6',na,259,256,262.6,269.7,269.7,557.2
218886_at,'ERCC6L',na,511.8,645.5,538.7,533.4,525,799.6
218887_at,'HACD1',na,1155.8,1201.1,923.9,984.4,1010,1131.3
218889_at,'MCM9',na,987.1,1030.5,836.7,808.4,731.8,1184.6
218890_x_at,'UXS1',na,1160.3,1187.5,912.8,886.6,976.2,1080.3
218893_at,'SPSB1',na,1004.7,942.6,786,920.8,950.9,840.6
218895_at,'DCLRE1C',na,316.8,285.7,388.1,367.2,375.6,346.6
218896_s_at,'WAC',na,424.8,436.3,562.4,554.1,507.9,580.5
218897_at,'IGFLR1',na,217.2,234.1,191.5,187,147.5,240.5
218898_at,'SAMD9',na,517.4,518.9,546.2,505.6,480.7,545.4
218901_at,'FAM105A',na,236,297.4,268.6,216.3,225.3,243.7
218903_s_at,'DENND1B',na,241.5,187.1,316.7,396.5,236.6,322.1
218904_s_at,'METTL4',na,523.2,372.8,535.5,786.8,570.9,554.3
218905_at,'MNS1',na,616.2,532.5,583.4,834.3,666.2,829.4
218906_x_at,'QSER1',na,673.2,1000.9,1050.7,871.5,952.1,626.6
218909_at,'AP5S1',na,497.2,507,375.9,399.1,378.6,402.6
218910_at,'SH3TC2',na,537.8,580.4,455.7,487,457.1,480.1
218911_at,'TDP1',na,185.5,181.8,418.7,384,361.8,398.1
218912_at,'DCAF16',na,531.9,415.6,392,446.2,338.6,329.7
218917_s_at,'AGPAT3',na,805.3,647.5,663.8,946.4,824.4,810.5
218919_at,'ENTPD1-AS1',na,614.4,627.9,864.3,737.6,756.6,1022.3
218920_at,'SH2D4A',na,377.5,615.8,455.2,590.1,527.9,381.5
218923_at,'TMEM260',na,634,414.1,333.4,178,214.8,281
218924_s_at,'RPL36',na,413.9,390.9,277.3,204.5,191.7,270.2
218926_at,'CRYZL1',na,198.2,252.4,219.8,261,240.8,305.2
218927_s_at,'GTDC1',na,412.8,439.6,457.7,275.9,341,305.3
218929_at,'CCDC93',na,384.4,318.3,427,323.8,292.2,332.8
218930_s_at,'ECT2',na,360.2,343.9,401.2,424.3,313.5,306.5
218932_at,'SNX16',na,958.6,907.2,739.7,730.5,684.9,958.2
218936_s_at,'MEPCE',na,560.6,604.9,819.6,780.6,722.6,1045.5
218937_at,'ZNF34',na,279.6,276.4,291.7,236.4,169,297.4
218939_at,'SMCO4',na,212.1,189.3,170.6,140.1,227.1,180.4
218940_at,'WDR55',na,107.3,143.2,264.1,258.7,203,278.3
218941_at,'LATS1',na,544.2,538.6,560.8,581.1,564.8,457.6
218943_s_at,'RBM23',na,365.7,341.3,338,353.5,267.9,337.5
218945_at,'GPATCH1',na,167.8,256.1,296.4,210.1,266.4,255.1
218946_at,'MRPS28',na,656.3,694,686.3,584.7,576,647
218947_s_at,'GFOD1',na,544.2,481.5,463.2,438.6,443.3,489
218949_s_at,'TTC23',na,311.4,295.4,351,305.9,292.7,313.6
218950_at,'IPP',na,337.9,317.5,312.9,289.8,262.8,282
218955_at,'GON4L',na,489.2,529.4,605,526.2,583.8,493
218957_s_at,'ZNF432',na,242.5,294.4,357.7,242.8,318,372.6
218961_s_at,'EHF',na,532.7,458.4,450,460.5,434.3,525.2
218962_s_at,'MFSD6',na,234.5,194.8,364.6,257.5,258.6,270
218966_at,'LY6G5C',na,591.1,577.2,931.6,751.2,1011.3,790.6
218967_s_at,'NARF',na,264.1,315.4,226.6,173.7,179.5,259.7
218968_s_at,'HERC5',na,341.4,297.3,344.7,262.7,290.4,249.8
218969_at,'ANKFY1',na,411.1,364.6,321.7,315,402.9,373.8
218970_s_at,'SLC39A8',na,393.8,403.5,421.2,233.4,406.4,489.9
218973_at,'CTC-338M12.4',na,584.1,568.7,654.1,794.5,747.8,474.9
218979_at,'SLFN12',na,703,1008,932.2,1059.1,1004.4,994.7
218980_at,'FICD',na,536.8,530,327.8,289.9,198.8,303.9
218981_at,'SLCO4A1',na,131,64.7,179.1,112.4,120,203.9
218982_s_at,'CRNKL1',na,1674.1,1622.2,1468.1,1243.5,1236.6,1392.9
218984_at,'ZCCHC4',na,759.9,668.6,620.7,549.2,514.6,803.9
218986_s_at,'ASPM',na,222.3,180.6,376.4,247.4,291.8,148.5
218987_at,'TRIM45',na,620,488.2,816.1,912.6,811.3,661.2
218988_at,'ZMYM6',na,210.4,273.5,350.9,194.2,299.1,440.6
218989_x_at,'POPDC3',na,342.3,381.2,361.7,433.4,368.7,499.5
218992_at,'ZFYVE21',na,346.4,394.8,326.3,441.6,341.8,408.3
218993_at,'KLHL12',na,677.6,599.8,667.9,772.8,741.2,845.6
218996_at,'GLRX2',na,670.5,687.3,695.6,452.1,476.6,697.8
218997_at,'ADAMTS5',na,688.9,694.6,790.6,612.1,755.4,885.8
218998_at,'PSTPIP2',na,260.7,308.3,683.6,545.5,745.8,538.7
219000_s_at,'CSDE1',na,318.2,329.6,297.8,355.5,255.1,535
219001_s_at,'PCID2',na,269.4,351.8,252,377.5,357.3,301.9
219002_at,'CLIP4',na,171.1,117.3,292.7,184.7,133.9,264.2
219004_s_at,'MCOLN1',na,619.6,525.2,477.4,518.8,487.2,550.8
219006_at,'AKIP1',na,493.6,641.7,818,639.5,535.3,772.7
219007_at,'GALNT6',na,835,1272.5,1342.8,1183.5,1260.5,1781.8
219013_at,'MOCOS',na,610.6,477.4,558,484.6,510.2,520.8
219014_at,'UCHL5',na,3544.5,3550.8,2262.8,2565.6,2722.4,3075.6
219015_s_at,'BANP',na,520.5,587.4,473.2,400.8,400.2,283.9
219016_at,'PCNXL4',na,529,475.6,578.5,539.9,510,479.7
219017_at,'ARSJ',na,136.3,176.5,265.1,290.1,254.9,301.6
219020_at,'ECHDC1',na,621.1,623.3,480.8,363.2,434.3,378.4
219022_at,'AIPL1',na,358.3,290.9,332.1,439.5,346.8,348.5
219023_at,'NUSAP1',na,174.2,148.8,234.8,233,223.6,268.7
219025_at,'C11orf73',na,158.5,207.4,204.2,135.6,187.1,156.2
219026_s_at,'ZNF587',na,116.4,156.6,136.5,82.4,93.9,85
219027_s_at,'HRASLS',na,340.9,356,291,335.3,311.2,300.1
219028_at,'RNF220',na,152.7,113.8,126.8,137.6,150.3,113.9
219029_at,'E2F8',na,100.2,170.2,180.7,152.3,137.1,332.1
219030_at,'LONRF3',na,1250.5,1093.3,1579.8,1344.4,1233.7,1346
219031_s_at,'AUNIP',na,262.8,208.1,508.4,306.2,347.7,448
219032_x_at,'PRR16',na,219.3,243.9,182.9,168.3,137.5,176.1
219035_s_at,'CASZ1',na,1530.7,1566.5,1441,1446.4,1464.4,1471.7
219037_at,'CBLL1',na,628,646.7,775.4,946.9,731.5,1155.7
219038_at,'CPED1',na,1971.6,2251,1146.1,730.6,1040.4,394.9
219041_s_at,'C8orf44-SGK3 /// SGK3',na,1439.6,1579.3,1080.6,689.3,822.9,1099.9
219043_s_at,'LUC7L3',na,1086.7,1135,758.9,711.3,683.9,872.1
219045_at,'CCNL1',na,859,688.7,876.4,1197.2,1092.2,660.3
219049_at,'XAGE1B /// XAGE1E',na,184.9,194.2,197.3,121.9,125.7,162.7
219053_s_at,'PARPBP',na,627.6,695.7,853.1,866.5,857.4,832.7
219055_at,'HAUS2',na,216.9,333,302.4,283.6,242.2,379.4
219056_at,'USP48',na,310.9,282.1,232.4,221.2,207.8,228.2
219058_x_at,'HSD17B7',na,745.6,857.2,585.8,849.3,766.1,965.1
219060_at,'UCHL5',na,452.3,421,341,309.4,405.4,367.9
219061_s_at,'HELLS',na,763.7,721.2,975.6,722.1,1069.3,1271.7
219063_at,'MCUR1',na,391.2,300.1,327.9,326.6,312.5,283.7
219065_s_at,'C7orf55-LUC7L2 /// LUC7L2',na,693.7,714.4,728,603.7,581.5,719.7
219067_s_at,'ZC3HAV1',na,536.7,702.7,882.2,531,727.4,929.1
219068_x_at,'ANKRD55',na,511,471.1,450.5,366.8,611.7,684.3
219069_at,'POLR1B',na,455.4,494.1,518,589.4,433.2,561.8
219071_x_at,'MCTP1',na,1032.5,1015.4,818.7,645.8,671.6,976.8
219072_at,'FBXL12',na,375.3,547.8,312.4,366.1,506.4,357.3
219073_s_at,'VSIG10',na,956.9,886.5,1561.5,1396.2,1474.3,1575.1
219074_at,'SNX11',na,404.6,380.5,589.9,434,479.5,440.5
219076_s_at,'LUC7L',na,585,595.9,544.8,876,798.4,1031.3
219078_at,'FAM60A',na,232.6,242,202.8,268.7,171.8,235
219079_at,'BRD9',na,503.8,504.7,546.3,489.2,525.7,435.3
219080_s_at,'EPB41L4B',na,238.8,218.8,199,163.2,168.5,150
219081_at,'TMEM156',na,440.7,521.4,376.3,434.4,423.2,284.9
219086_at,'BBOF1',na,218.8,220.6,260.6,257.7,215.4,239.2
219089_s_at,'LRRC8E',na,276.3,350.6,554.1,297,322.7,316.9
219092_s_at,'NUBPL',na,189.5,190.5,173.8,249.5,276.8,209.8
219093_at,'MFSD12',na,196.4,109.4,281.9,235.2,184.1,210.9
219094_at,'MGAT4B',na,35.2,55.3,88.3,22.5,29.6,45.2
219097_x_at,'MBD5',na,1500.4,1924,2435.4,1836.2,2170.5,1749.4
219098_at,'EIF5A2',na,602.5,761.3,634.3,493,544.3,771.8
219099_at,'AIDA',na,321.7,343.4,747.4,567.2,485.8,555.1
219100_at,'KMT5A',na,652,517.8,748.5,447.7,724.9,547.5
219105_x_at,'RC3H2',na,373.6,401,593.8,614.4,545.8,607.3
219108_x_at,'RC3H2',na,1315.9,1699.8,1620.7,1738.1,1748.4,1964.1
219109_at,'ZMYM1',na,201.4,244.8,196.4,223,228.6,186.2
219110_at,'SPANXA1 /// SPANXA2 /// SPANXC',na,1238.4,920.9,1453.9,1390.7,1277.1,2198.7
219111_s_at,'CDH4',na,522.9,444.2,485.7,480.2,447.6,617.9
219112_at,'LRIF1',na,306.3,257.5,254.1,258.2,325.7,344
219116_s_at,'PDPR',na,212.4,210.9,207.5,156.6,179.5,159.7
219117_s_at,'KLHL7',na,209.6,131.9,200.5,294.4,245.9,431.2
219119_at,'KLHL7',na,771.4,751.3,763,718.1,626.8,695.4
219122_s_at,'TMCO3',na,224.5,213.6,293.9,254.6,258.8,167
219123_at,'TMCO3',na,253,236.5,331.2,337.2,337.1,344.7
219125_s_at,'ZNF701',na,218.7,321.6,163,242.8,415.1,228.8
219126_at,'NSFL1C',na,1933.1,1866.6,1015,1168.8,1285.8,1319.4
219128_at,'DIEXF',na,161.3,228.4,219.2,186.3,185.1,181.6
219130_at,'LRP12',na,192.3,135.2,288.7,287.9,208.7,284.4
219131_at,'LRP12',na,269.5,290.8,273.1,269.4,234.7,308
219133_at,'FANCE',na,473.3,417.4,469.7,522.9,529.5,481.8
219137_s_at,'ZDHHC4',na,652.3,676.7,822.9,773.9,737.5,688.3
219143_s_at,'KLF4',na,527.7,546.3,507.1,470,468.7,459.6
219146_at,'ADAMTS9',na,448.5,333.6,479.8,359.4,411.7,458.2
219148_at,'DEPDC1',na,1999,1883.9,1882,2366.6,2258.9,1724.7
219149_x_at,'MAVS',na,193.5,236.1,184.6,206.6,197.8,179.6
219155_at,'LINC00472',na,291.2,337.6,566.6,452.8,486.9,288.3
219156_at,'RMND1',na,96.9,153.1,162.6,202.3,180.8,180.1
219157_at,'EDEM3',na,309.9,399.7,597.3,717.9,487.3,649.5
219158_s_at,'MTHFD2L',na,772.6,640.8,714.7,706.5,699.4,1060.4
219161_s_at,'FLJ42627',na,1241.7,992.1,976.3,974.9,987.2,1076
219162_s_at,'PBRM1',na,1297.6,1240.8,1159.2,1210.7,1193.5,947.5
219163_at,'ELSPBP1',na,298.7,326,332.5,185.8,285.6,205.3
219164_s_at,'SAP130',na,89.5,91.8,102,61,89.7,85.8
219165_at,'PPP4R3A',na,453.4,398.4,345.7,282.4,379.4,404.2
